BREAK DATE,BREAK YEAR,X COORD,Y COORD
2/26/1992,1992,320113.086,4841467.439
2/27/1992,1992,305846.161,4835631.289
2/27/1992,1992,306720.242,4836905.316
2/27/1992,1992,313044.163,4836505.264
2/27/1992,1992,315303.290,4836273.182
2/27/1992,1992,305806.882,4835623.511
2/27/1992,1992,311975.799,4838562.626
2/27/1992,1992,317109.894,4849723.418
2/27/1992,1992,310313.133,4850392.260
2/27/1992,1992,308898.150,4834149.722
2/28/1992,1992,303166.447,4842164.069
2/28/1992,1992,325500.565,4847793.196
2/28/1992,1992,323341.690,4847862.450
2/28/1992,1992,305887.092,4840158.584
2/28/1992,1992,326004.122,4844520.187
2/28/1992,1992,322249.435,4846403.538
2/28/1992,1992,320546.427,4844144.085
2/28/1992,1992,298539.523,4835356.918
2/28/1992,1992,325294.242,4847391.923
2/28/1992,1992,314193.379,4837546.824
2/29/1992,1992,325865.301,4846853.458
2/29/1992,1992,310658.919,4848587.797
2/29/1992,1992,321702.354,4841071.726
2/29/1992,1992,321060.744,4841289.268
2/29/1992,1992,303129.822,4842220.853
2/29/1992,1992,311267.059,4837186.665
2/29/1992,1992,304980.940,4835327.293
2/29/1992,1992,326581.337,4845302.270
2/29/1992,1992,301405.668,4831508.979
3/1/1992,1992,310849.893,4845958.145
3/1/1992,1992,312103.485,4849664.126
3/1/1992,1992,321241.980,4841302.939
3/1/1992,1992,320973.628,4841901.530
3/1/1992,1992,313426.265,4834410.295
3/1/1992,1992,313173.869,4848337.187
3/1/1992,1992,316077.330,4841857.385
3/1/1992,1992,306837.652,4841680.093
3/1/1992,1992,319323.441,4844605.493
3/1/1992,1992,323793.129,4845819.391
3/1/1992,1992,307771.523,4845953.473
3/2/1992,1992,299034.642,4832803.048
3/2/1992,1992,327175.239,4844354.348
3/2/1992,1992,309486.209,4848623.702
3/2/1992,1992,302100.383,4833547.676
3/2/1992,1992,327522.429,4849557.569
3/2/1992,1992,309033.931,4842321.929
3/2/1992,1992,303416.171,4844512.744
3/2/1992,1992,314750.690,4850263.225
3/2/1992,1992,304733.931,4841210.768
3/2/1992,1992,327679.466,4845194.061
3/2/1992,1992,316628.046,4841158.843
3/2/1992,1992,310187.463,4844980.311
3/2/1992,1992,313353.671,4838376.748
3/3/1992,1992,311591.756,4836436.601
3/3/1992,1992,309577.518,4843976.835
3/3/1992,1992,311914.973,4842059.500
3/3/1992,1992,309402.817,4846253.037
3/3/1992,1992,304164.437,4845146.517
3/3/1992,1992,323104.978,4841760.792
3/3/1992,1992,314839.167,4838253.259
3/3/1992,1992,300753.715,4837697.863
3/4/1992,1992,319854.549,4847613.195
3/4/1992,1992,326709.974,4841987.397
3/4/1992,1992,325496.935,4846411.218
3/4/1992,1992,308622.597,4837885.726
3/4/1992,1992,315850.218,4841568.854
3/4/1992,1992,300647.276,4835363.382
3/4/1992,1992,309805.152,4832913.285
3/5/1992,1992,312746.916,4844935.544
3/5/1992,1992,300917.899,4835905.781
3/5/1992,1992,313033.782,4846355.412
3/5/1992,1992,318111.119,4848614.470
3/5/1992,1992,314118.106,4845911.990
3/6/1992,1992,313715.071,4846442.616
3/6/1992,1992,304257.410,4843897.293
3/6/1992,1992,304932.853,4846112.124
3/6/1992,1992,319632.593,4848136.627
3/6/1992,1992,299939.542,4834088.418
3/7/1992,1992,306293.218,4841789.944
3/7/1992,1992,320868.765,4845218.034
3/7/1992,1992,310544.468,4847946.523
3/8/1992,1992,320994.688,4847981.404
3/8/1992,1992,301419.491,4839694.254
3/8/1992,1992,324282.884,4843379.760
3/8/1992,1992,310486.717,4849441.878
3/8/1992,1992,313044.455,4845779.073
3/9/1992,1992,304458.955,4845880.190
3/9/1992,1992,301653.547,4838061.298
3/9/1992,1992,323389.938,4839693.272
3/9/1992,1992,309887.447,4841581.766
3/9/1992,1992,305675.681,4841666.447
3/9/1992,1992,310317.623,4842711.880
3/9/1992,1992,321103.317,4842119.352
3/9/1992,1992,302992.582,4828766.781
3/9/1992,1992,301562.303,4847583.248
3/10/1992,1992,311819.821,4838162.727
3/10/1992,1992,296833.437,4844066.522
3/11/1992,1992,309286.512,4849388.178
3/11/1992,1992,313663.613,4847439.332
3/12/1992,1992,307033.957,4841139.274
3/12/1992,1992,301585.558,4839744.512
3/12/1992,1992,301811.259,4836689.130
3/12/1992,1992,319788.505,4841309.564
3/12/1992,1992,321075.253,4847902.196
3/12/1992,1992,311910.659,4850494.441
3/12/1992,1992,326035.356,4842553.937
3/13/1992,1992,315353.136,4840449.338
3/13/1992,1992,324222.427,4846176.328
3/13/1992,1992,310231.982,4840844.588
3/13/1992,1992,307023.915,4841238.951
3/13/1992,1992,313021.693,4849812.283
3/13/1992,1992,303718.714,4833437.218
3/13/1992,1992,322262.711,4845267.070
3/13/1992,1992,322483.174,4847146.702
3/14/1992,1992,309223.168,4838492.093
3/14/1992,1992,303871.542,4831290.405
3/14/1992,1992,307472.665,4843618.768
3/14/1992,1992,304861.714,4831207.102
3/14/1992,1992,300683.853,4839880.701
3/14/1992,1992,321607.437,4841243.987
3/14/1992,1992,309230.115,4838493.154
3/14/1992,1992,307387.497,4843906.053
3/15/1992,1992,312484.877,4849149.893
3/15/1992,1992,298121.292,4842500.296
3/15/1992,1992,314860.503,4845874.303
3/15/1992,1992,322065.077,4848940.591
3/15/1992,1992,310375.532,4835502.343
3/16/1992,1992,310377.751,4835494.907
3/16/1992,1992,324293.008,4846355.636
3/16/1992,1992,300365.427,4842464.132
3/17/1992,1992,304318.648,4831673.404
3/17/1992,1992,322699.271,4844774.724
3/17/1992,1992,307746.267,4835737.515
3/18/1992,1992,300567.488,4842743.637
3/18/1992,1992,299977.793,4839881.397
3/18/1992,1992,323385.771,4848752.266
3/18/1992,1992,302345.085,4841958.126
3/18/1992,1992,313634.975,4851147.330
3/18/1992,1992,310504.128,4844624.908
3/18/1992,1992,309118.315,4841440.842
3/19/1992,1992,327514.242,4849394.198
3/19/1992,1992,306605.133,4841492.963
3/20/1992,1992,319345.844,4844709.424
3/20/1992,1992,305507.783,4839622.962
3/20/1992,1992,321905.162,4841261.295
3/20/1992,1992,312519.484,4837716.676
3/20/1992,1992,310863.366,4849374.953
3/20/1992,1992,318377.717,4838843.310
3/20/1992,1992,299601.208,4847150.380
3/20/1992,1992,311141.478,4842136.689
3/20/1992,1992,310033.487,4832448.958
3/21/1992,1992,304940.806,4831929.104
3/21/1992,1992,317087.516,4844378.200
3/21/1992,1992,314311.353,4846067.174
3/21/1992,1992,301518.297,4838780.550
3/21/1992,1992,305130.442,4834366.056
3/21/1992,1992,317486.965,4844384.890
3/22/1992,1992,305436.855,4841234.217
3/22/1992,1992,300024.994,4841494.048
3/22/1992,1992,309240.325,4841853.043
3/22/1992,1992,308903.659,4841316.226
3/22/1992,1992,303191.978,4836883.103
3/22/1992,1992,299509.046,4832650.361
3/22/1992,1992,305797.544,4840501.672
3/22/1992,1992,300708.376,4835853.819
3/23/1992,1992,322157.284,4840582.926
3/23/1992,1992,306535.229,4838008.079
3/23/1992,1992,303192.011,4836883.066
3/23/1992,1992,302923.409,4840636.895
3/23/1992,1992,309766.025,4844023.358
3/24/1992,1992,300978.967,4831254.815
3/24/1992,1992,306389.408,4847706.355
3/25/1992,1992,305434.927,4844333.065
3/26/1992,1992,309516.376,4847316.693
3/26/1992,1992,314207.972,4835801.908
3/26/1992,1992,320080.765,4844166.416
3/26/1992,1992,305081.024,4846263.350
3/27/1992,1992,306536.829,4842838.014
3/29/1992,1992,297479.497,4844532.249
3/29/1992,1992,308640.122,4846487.625
3/29/1992,1992,303713.706,4835035.978
3/30/1992,1992,323901.192,4844966.598
3/30/1992,1992,305107.807,4846351.628
3/30/1992,1992,315754.304,4848037.321
3/31/1992,1992,308905.056,4841311.457
3/31/1992,1992,308084.559,4843000.556
4/1/1992,1992,320586.457,4840001.048
4/1/1992,1992,307115.904,4840346.818
4/3/1992,1992,320759.645,4845967.289
4/3/1992,1992,323697.126,4843683.759
4/3/1992,1992,310701.039,4842095.914
4/6/1992,1992,303878.238,4833037.341
4/6/1992,1992,314061.717,4849938.064
4/7/1992,1992,307971.145,4842965.427
4/8/1992,1992,314084.567,4848114.765
4/8/1992,1992,303067.236,4834612.209
4/8/1992,1992,309792.508,4847892.244
4/8/1992,1992,302567.155,4834377.655
4/9/1992,1992,329558.201,4848003.912
4/9/1992,1992,329111.830,4846366.366
4/10/1992,1992,329755.916,4845772.639
4/11/1992,1992,317281.883,4842932.995
4/12/1992,1992,305864.709,4846111.667
4/13/1992,1992,318473.978,4837633.567
4/15/1992,1992,300136.296,4833298.223
4/15/1992,1992,310743.611,4835667.652
4/16/1992,1992,313171.402,4836983.640
4/19/1992,1992,333357.659,4848215.682
4/21/1992,1992,323728.094,4850396.482
4/22/1992,1992,329753.147,4845781.562
4/22/1992,1992,318472.787,4837633.216
4/22/1992,1992,303774.491,4843957.680
4/23/1992,1992,309475.500,4848869.913
4/23/1992,1992,302379.890,4832600.493
4/23/1992,1992,318618.230,4836179.631
4/23/1992,1992,316944.514,4845932.701
4/23/1992,1992,301038.982,4847566.160
4/23/1992,1992,310807.393,4840394.854
4/23/1992,1992,312658.426,4834336.876
4/23/1992,1992,315379.347,4836951.312
4/23/1992,1992,316091.785,4838305.789
4/24/1992,1992,302414.613,4832712.132
4/25/1992,1992,322226.251,4847499.688
4/25/1992,1992,302650.991,4839240.647
4/25/1992,1992,318882.644,4847669.702
4/26/1992,1992,313782.403,4845036.795
4/27/1992,1992,327951.696,4848170.404
4/27/1992,1992,316090.770,4838305.773
4/28/1992,1992,322214.314,4850950.830
4/30/1992,1992,321883.925,4850747.565
5/1/1992,1992,317261.326,4844554.687
5/1/1992,1992,318504.168,4849668.385
5/2/1992,1992,316890.160,4844815.647
5/3/1992,1992,316300.865,4845329.811
5/3/1992,1992,327536.346,4848410.251
5/3/1992,1992,317393.670,4842879.781
5/3/1992,1992,315741.492,4841323.514
5/4/1992,1992,317303.301,4844346.762
5/4/1992,1992,316088.692,4845077.495
5/5/1992,1992,315635.197,4840710.690
5/7/1992,1992,333011.692,4848023.263
5/8/1992,1992,316128.863,4841223.185
5/9/1992,1992,321920.646,4846414.819
5/9/1992,1992,300005.678,4831979.526
5/10/1992,1992,326568.611,4850840.068
5/10/1992,1992,311885.012,4849130.943
5/11/1992,1992,299733.554,4846678.172
5/11/1992,1992,320697.499,4849858.931
5/12/1992,1992,314117.061,4845918.462
5/13/1992,1992,300560.526,4846943.668
5/14/1992,1992,320067.584,4849787.970
5/15/1992,1992,321164.135,4838605.336
5/15/1992,1992,302719.683,4833586.187
5/15/1992,1992,299385.726,4833132.770
5/16/1992,1992,315691.681,4844629.780
5/17/1992,1992,314696.842,4850564.497
5/18/1992,1992,298629.088,4833791.514
5/18/1992,1992,303012.869,4845258.140
5/18/1992,1992,315719.757,4846797.435
5/20/1992,1992,304662.352,4835740.763
5/21/1992,1992,304640.739,4835710.236
5/21/1992,1992,304511.634,4835661.828
5/21/1992,1992,305138.924,4835507.678
5/22/1992,1992,299209.033,4842476.907
5/22/1992,1992,302764.944,4833591.454
5/24/1992,1992,302942.207,4832733.942
5/24/1992,1992,305090.736,4837257.568
5/24/1992,1992,304656.773,4837446.653
5/24/1992,1992,302098.277,4828558.266
5/25/1992,1992,300639.616,4847295.360
5/25/1992,1992,333631.951,4849683.803
5/25/1992,1992,299666.407,4840421.229
5/25/1992,1992,309117.580,4841440.624
5/26/1992,1992,323723.790,4850944.558
5/27/1992,1992,310421.873,4842786.118
5/27/1992,1992,310718.123,4841003.080
5/27/1992,1992,310622.554,4842824.930
5/28/1992,1992,310613.479,4843695.855
6/1/1992,1992,308485.876,4847060.864
6/2/1992,1992,303753.042,4837401.922
6/2/1992,1992,303021.857,4839454.152
6/2/1992,1992,315928.872,4845459.552
6/4/1992,1992,299804.382,4835105.944
6/5/1992,1992,303503.376,4839654.759
6/6/1992,1992,303589.642,4836891.982
6/6/1992,1992,313641.781,4834068.365
6/7/1992,1992,303275.630,4842259.997
6/8/1992,1992,307680.232,4839922.779
6/9/1992,1992,299381.808,4846888.186
6/9/1992,1992,306629.296,4842596.789
6/9/1992,1992,302992.343,4828767.556
6/11/1992,1992,313619.498,4833013.995
6/11/1992,1992,298180.000,4844992.191
6/11/1992,1992,313853.020,4833108.010
6/12/1992,1992,315752.285,4848717.423
6/12/1992,1992,308194.930,4842420.270
6/12/1992,1992,329747.242,4845924.933
6/12/1992,1992,324105.760,4843330.700
6/13/1992,1992,310608.568,4833584.972
6/13/1992,1992,318065.750,4843552.163
6/13/1992,1992,320939.104,4843449.942
6/13/1992,1992,314691.296,4848648.254
6/14/1992,1992,327905.846,4846232.608
6/14/1992,1992,309093.284,4846059.193
6/14/1992,1992,314357.281,4848882.412
6/14/1992,1992,315560.695,4834982.649
6/15/1992,1992,309407.934,4836910.762
6/16/1992,1992,309450.709,4849439.100
6/17/1992,1992,299731.088,4830069.118
6/17/1992,1992,318868.599,4850134.266
6/17/1992,1992,301031.836,4828836.586
6/17/1992,1992,325030.803,4840997.131
6/18/1992,1992,302679.851,4830438.397
6/18/1992,1992,321089.088,4844017.371
6/18/1992,1992,317260.229,4848869.883
6/18/1992,1992,303119.626,4829465.308
6/19/1992,1992,303332.322,4844573.276
6/19/1992,1992,333465.347,4848241.252
6/20/1992,1992,301261.198,4839795.674
6/20/1992,1992,319354.101,4844614.975
6/21/1992,1992,305897.117,4841258.496
6/22/1992,1992,324622.778,4849511.602
6/24/1992,1992,314960.347,4850892.032
6/26/1992,1992,312449.771,4843906.705
6/26/1992,1992,311630.928,4844388.784
6/26/1992,1992,314587.937,4836038.556
6/26/1992,1992,321123.616,4839332.408
6/26/1992,1992,314610.260,4836045.564
6/27/1992,1992,305298.322,4846563.138
6/27/1992,1992,308759.039,4845406.697
6/29/1992,1992,314666.058,4837711.522
6/29/1992,1992,310839.319,4848146.173
6/30/1992,1992,328034.287,4844506.952
6/30/1992,1992,303591.662,4837344.002
6/30/1992,1992,308179.228,4845984.542
7/1/1992,1992,308814.271,4849638.860
7/2/1992,1992,316343.148,4845757.235
7/3/1992,1992,330002.442,4845624.564
7/4/1992,1992,313531.557,4844399.803
7/6/1992,1992,321008.377,4850126.384
7/6/1992,1992,299418.935,4834231.891
7/6/1992,1992,310309.013,4849388.076
7/7/1992,1992,311354.697,4834894.355
7/8/1992,1992,301349.328,4844388.510
7/8/1992,1992,322426.537,4850901.593
7/8/1992,1992,317325.361,4851469.648
7/8/1992,1992,305267.568,4829693.118
7/8/1992,1992,299863.969,4845051.879
7/8/1992,1992,319676.041,4850029.691
7/8/1992,1992,309941.547,4837337.746
7/8/1992,1992,311392.425,4843523.462
7/8/1992,1992,320283.865,4845074.589
7/9/1992,1992,300873.923,4845286.832
7/9/1992,1992,303032.540,4830682.596
7/10/1992,1992,323335.316,4847883.754
7/10/1992,1992,307899.717,4842094.031
7/11/1992,1992,309023.477,4845381.433
7/13/1992,1992,309033.743,4842322.594
7/17/1992,1992,305882.505,4840081.833
7/18/1992,1992,299566.685,4841922.238
7/18/1992,1992,299573.115,4841980.229
7/18/1992,1992,308590.695,4848566.301
7/19/1992,1992,306668.877,4841512.712
7/19/1992,1992,300827.934,4847428.980
7/20/1992,1992,328786.008,4844384.551
7/20/1992,1992,329248.300,4847771.590
7/20/1992,1992,330365.351,4846847.625
7/20/1992,1992,306692.204,4846885.572
7/20/1992,1992,330799.326,4845879.577
7/21/1992,1992,316764.660,4833433.120
7/21/1992,1992,299825.125,4844926.406
7/21/1992,1992,317689.393,4851343.540
7/22/1992,1992,301004.582,4847284.692
7/23/1992,1992,308633.490,4840693.180
7/24/1992,1992,302124.498,4842126.080
7/24/1992,1992,313720.370,4834767.401
7/24/1992,1992,317978.785,4851014.843
7/25/1992,1992,323154.200,4852444.406
7/27/1992,1992,310826.282,4848831.317
7/28/1992,1992,323977.963,4841303.120
7/28/1992,1992,317622.410,4850214.911
7/29/1992,1992,326273.735,4844599.638
7/29/1992,1992,309076.879,4848881.808
7/29/1992,1992,311398.068,4835503.178
7/29/1992,1992,327060.904,4851197.376
7/29/1992,1992,329919.751,4847154.588
7/30/1992,1992,302178.021,4842615.007
7/30/1992,1992,310561.146,4841966.028
7/31/1992,1992,323481.047,4850748.505
8/3/1992,1992,305764.082,4832987.418
8/4/1992,1992,298946.873,4837361.036
8/4/1992,1992,313751.164,4851183.049
8/4/1992,1992,313242.196,4844101.091
8/5/1992,1992,306452.064,4840202.258
8/5/1992,1992,310611.935,4847496.210
8/5/1992,1992,333493.170,4849380.393
8/6/1992,1992,318010.818,4850644.771
8/6/1992,1992,334818.839,4849222.823
8/7/1992,1992,309181.098,4840460.564
8/7/1992,1992,327835.263,4847232.494
8/7/1992,1992,317007.916,4844881.692
8/7/1992,1992,307005.480,4843332.383
8/7/1992,1992,304961.443,4833472.666
8/8/1992,1992,319416.520,4844549.320
8/8/1992,1992,322536.048,4845493.056
8/8/1992,1992,306351.299,4846020.336
8/9/1992,1992,317474.825,4840061.304
8/12/1992,1992,318165.922,4835956.545
8/12/1992,1992,327214.572,4849485.122
8/13/1992,1992,319636.467,4846340.900
8/13/1992,1992,316573.118,4845856.580
8/13/1992,1992,318249.648,4846778.889
8/15/1992,1992,326410.460,4842509.238
8/17/1992,1992,300018.508,4842569.635
8/17/1992,1992,310697.737,4849952.105
8/18/1992,1992,307344.540,4840626.055
8/18/1992,1992,310519.103,4840824.518
8/19/1992,1992,317469.229,4846089.569
8/20/1992,1992,316758.188,4849897.467
8/20/1992,1992,303221.734,4829111.456
8/22/1992,1992,310703.695,4841986.542
8/22/1992,1992,323405.316,4850752.429
8/22/1992,1992,302264.057,4847394.422
8/23/1992,1992,320989.816,4848525.524
8/23/1992,1992,308531.450,4840760.532
8/23/1992,1992,297899.777,4841433.367
8/23/1992,1992,313615.157,4846067.304
8/24/1992,1992,323362.430,4850834.040
8/24/1992,1992,326827.542,4848627.751
8/24/1992,1992,316431.370,4838429.406
8/24/1992,1992,325502.541,4848395.104
8/24/1992,1992,299995.694,4836006.491
8/24/1992,1992,306469.631,4848948.903
8/25/1992,1992,311300.470,4848184.566
8/25/1992,1992,333835.869,4849089.190
8/25/1992,1992,319339.681,4844610.516
8/25/1992,1992,315375.263,4846560.935
8/25/1992,1992,300845.842,4845381.421
8/26/1992,1992,317456.829,4843585.544
8/27/1992,1992,298941.319,4834577.712
8/27/1992,1992,316061.864,4841417.050
8/28/1992,1992,297940.805,4843866.260
8/30/1992,1992,312478.524,4836984.551
8/31/1992,1992,302094.670,4835556.867
8/31/1992,1992,310245.362,4843582.742
9/2/1992,1992,301068.005,4837693.562
9/3/1992,1992,313138.780,4846740.266
9/3/1992,1992,311551.444,4848744.140
9/3/1992,1992,326702.264,4842102.012
9/3/1992,1992,309025.080,4845895.612
9/3/1992,1992,301744.955,4838431.796
9/4/1992,1992,300831.412,4837521.743
9/4/1992,1992,299978.866,4841279.027
9/4/1992,1992,330204.177,4845849.078
9/5/1992,1992,314636.907,4850489.740
9/5/1992,1992,319687.791,4843296.623
9/8/1992,1992,300914.121,4828697.584
9/8/1992,1992,315615.639,4844976.974
9/9/1992,1992,317338.411,4846999.425
9/9/1992,1992,297626.800,4839997.074
9/9/1992,1992,307189.472,4840228.941
9/10/1992,1992,299587.779,4841826.272
9/11/1992,1992,309768.045,4833397.425
9/12/1992,1992,297850.648,4833339.212
9/13/1992,1992,318929.631,4841355.249
9/14/1992,1992,306307.497,4841288.082
9/14/1992,1992,321360.804,4847429.048
9/15/1992,1992,316100.128,4845684.983
9/16/1992,1992,310889.327,4845829.740
9/16/1992,1992,314014.117,4845777.051
9/17/1992,1992,312854.032,4846948.132
9/17/1992,1992,299507.235,4842259.504
9/18/1992,1992,308015.651,4840638.496
9/18/1992,1992,317652.421,4844063.209
9/19/1992,1992,316184.775,4843929.227
9/20/1992,1992,312037.429,4846252.088
9/20/1992,1992,316596.149,4838077.656
9/20/1992,1992,312139.851,4847166.567
9/21/1992,1992,310805.018,4846178.766
9/22/1992,1992,302427.555,4832579.517
9/22/1992,1992,313789.806,4845956.240
9/22/1992,1992,321811.791,4839778.964
9/22/1992,1992,309150.114,4836773.142
9/23/1992,1992,314961.125,4850103.990
9/23/1992,1992,326130.644,4848220.423
9/24/1992,1992,311137.532,4845886.098
9/24/1992,1992,300205.274,4837739.430
9/24/1992,1992,317858.404,4850829.192
9/26/1992,1992,310909.373,4842549.009
9/27/1992,1992,315364.642,4850517.392
9/30/1992,1992,320852.816,4849365.882
9/30/1992,1992,300724.983,4836897.558
9/30/1992,1992,322512.851,4841931.538
10/1/1992,1992,305169.847,4841051.942
10/1/1992,1992,301414.592,4847310.254
10/1/1992,1992,299069.040,4845802.608
10/2/1992,1992,327392.382,4847811.423
10/2/1992,1992,320875.026,4836377.069
10/2/1992,1992,306210.326,4840053.968
10/3/1992,1992,303024.712,4833225.218
10/3/1992,1992,328270.494,4847146.707
10/3/1992,1992,301348.481,4847526.621
10/3/1992,1992,325039.560,4844039.525
10/3/1992,1992,319839.964,4839391.144
10/4/1992,1992,328687.840,4844559.665
10/4/1992,1992,303113.272,4831381.619
10/4/1992,1992,326660.194,4845441.207
10/4/1992,1992,328585.078,4844471.681
10/5/1992,1992,318476.523,4847079.621
10/5/1992,1992,322381.814,4845695.293
10/6/1992,1992,328334.238,4849181.733
10/7/1992,1992,329607.944,4845671.757
10/8/1992,1992,326070.808,4846305.886
10/8/1992,1992,324407.381,4849283.984
10/9/1992,1992,302503.658,4830384.907
10/10/1992,1992,302736.687,4833530.330
10/10/1992,1992,305792.649,4833625.367
10/10/1992,1992,313340.469,4834695.709
10/10/1992,1992,299809.354,4837773.851
10/10/1992,1992,303040.559,4840333.851
10/11/1992,1992,298159.187,4836165.794
10/12/1992,1992,303266.497,4837384.433
10/12/1992,1992,305782.698,4843614.600
10/12/1992,1992,322234.679,4846867.774
10/12/1992,1992,321254.461,4846261.338
10/13/1992,1992,319195.950,4848856.201
10/13/1992,1992,318933.365,4841308.860
10/13/1992,1992,297899.516,4844666.292
10/13/1992,1992,315362.868,4850910.917
10/13/1992,1992,300858.148,4836222.090
10/13/1992,1992,322392.753,4851205.485
10/14/1992,1992,334276.462,4849352.915
10/14/1992,1992,313237.194,4847503.527
10/14/1992,1992,313366.980,4847966.493
10/14/1992,1992,305635.650,4837226.181
10/15/1992,1992,325286.720,4845917.590
10/15/1992,1992,311181.578,4842828.844
10/15/1992,1992,321177.851,4844452.822
10/15/1992,1992,315181.071,4845022.444
10/15/1992,1992,302639.976,4847388.362
10/16/1992,1992,311103.837,4848478.760
10/16/1992,1992,327115.686,4848868.296
10/16/1992,1992,298670.233,4834072.495
10/17/1992,1992,300814.097,4839068.470
10/17/1992,1992,313573.649,4850328.564
10/17/1992,1992,319117.672,4848828.353
10/17/1992,1992,309198.866,4840402.234
10/17/1992,1992,302403.843,4841976.576
10/17/1992,1992,316176.197,4837295.144
10/18/1992,1992,316362.325,4838611.555
10/18/1992,1992,320599.007,4850371.838
10/18/1992,1992,316627.213,4836842.749
10/18/1992,1992,322639.720,4851276.034
10/18/1992,1992,329951.970,4845454.956
10/18/1992,1992,316516.930,4849754.885
10/18/1992,1992,306477.443,4839496.320
10/18/1992,1992,322693.427,4851597.712
10/18/1992,1992,322486.890,4851035.995
10/19/1992,1992,319769.421,4851537.265
10/19/1992,1992,326357.831,4845274.266
10/20/1992,1992,310942.451,4849153.978
10/20/1992,1992,327661.695,4848081.016
10/20/1992,1992,316145.986,4836961.730
10/20/1992,1992,302712.830,4844779.701
10/20/1992,1992,325494.090,4847703.596
10/20/1992,1992,316256.752,4838382.825
10/20/1992,1992,311321.391,4850029.473
10/21/1992,1992,329910.858,4845584.006
10/21/1992,1992,300190.470,4836111.008
10/21/1992,1992,308860.911,4849756.357
10/21/1992,1992,319906.888,4850235.221
10/21/1992,1992,309893.641,4839085.564
10/21/1992,1992,307931.148,4845847.843
10/22/1992,1992,303293.936,4844362.426
10/22/1992,1992,314636.849,4837030.068
10/22/1992,1992,315576.779,4836656.004
10/22/1992,1992,303250.995,4835142.415
10/22/1992,1992,332990.345,4848215.301
10/22/1992,1992,315876.749,4840622.791
10/22/1992,1992,302020.458,4828635.210
10/22/1992,1992,311986.594,4850534.835
10/23/1992,1992,325528.052,4844243.905
10/23/1992,1992,316072.554,4837291.682
10/23/1992,1992,322773.433,4841005.137
10/23/1992,1992,313699.121,4848209.139
10/24/1992,1992,305825.600,4840285.238
10/24/1992,1992,333358.192,4847894.745
10/25/1992,1992,300669.705,4845152.941
10/25/1992,1992,297663.364,4839724.654
10/25/1992,1992,299712.045,4832233.896
10/25/1992,1992,302198.248,4839916.969
10/25/1992,1992,299406.860,4833077.355
10/26/1992,1992,303582.009,4844553.708
10/26/1992,1992,312527.949,4836103.833
10/26/1992,1992,299959.367,4835005.720
10/26/1992,1992,303942.491,4846003.919
10/26/1992,1992,302195.993,4838379.089
10/26/1992,1992,307761.850,4843359.842
10/27/1992,1992,303105.591,4844324.643
10/27/1992,1992,302246.148,4829260.353
10/28/1992,1992,332950.516,4848273.315
10/28/1992,1992,316632.639,4850894.771
10/28/1992,1992,314211.852,4849049.376
10/28/1992,1992,304679.680,4828275.928
10/29/1992,1992,304339.213,4828745.872
10/29/1992,1992,298867.034,4846247.227
10/30/1992,1992,322486.807,4851036.067
10/30/1992,1992,313444.708,4846052.114
10/30/1992,1992,309608.818,4843262.083
10/30/1992,1992,301493.696,4837738.863
10/30/1992,1992,317132.986,4834340.657
10/31/1992,1992,314193.842,4848344.973
10/31/1992,1992,311320.464,4835016.068
10/31/1992,1992,303295.011,4837402.886
10/31/1992,1992,306117.185,4831319.522
11/2/1992,1992,298872.666,4846236.297
11/3/1992,1992,314641.108,4846864.313
11/3/1992,1992,312604.226,4843961.669
11/3/1992,1992,317608.911,4849753.252
11/4/1992,1992,332963.489,4848244.191
11/4/1992,1992,324671.132,4849633.645
11/6/1992,1992,328439.068,4850261.550
11/7/1992,1992,304242.078,4843947.473
11/7/1992,1992,307739.762,4837870.132
11/9/1992,1992,312955.111,4837028.946
11/10/1992,1992,313292.115,4847846.422
11/10/1992,1992,300569.011,4828697.831
11/10/1992,1992,316664.024,4848318.822
11/10/1992,1992,307688.189,4846598.244
11/11/1992,1992,316359.455,4841292.135
11/11/1992,1992,320968.750,4843746.450
11/11/1992,1992,309750.720,4845117.917
11/11/1992,1992,302120.012,4842140.366
11/12/1992,1992,308539.644,4846375.445
11/12/1992,1992,303539.685,4835437.208
11/12/1992,1992,319590.881,4848143.909
11/13/1992,1992,301097.983,4846617.452
11/13/1992,1992,327154.718,4846063.534
11/13/1992,1992,308396.098,4846991.668
11/13/1992,1992,315298.240,4834730.106
11/14/1992,1992,318253.715,4849033.281
11/14/1992,1992,299130.953,4836302.702
11/15/1992,1992,321157.458,4841526.829
11/15/1992,1992,309238.990,4847229.512
11/15/1992,1992,306118.765,4839403.014
11/15/1992,1992,301437.152,4839595.497
11/15/1992,1992,299258.314,4843021.476
11/15/1992,1992,302798.600,4837560.962
11/15/1992,1992,328415.773,4847182.100
11/15/1992,1992,328093.873,4849998.364
11/15/1992,1992,311962.640,4833075.451
11/15/1992,1992,296840.483,4844163.527
11/15/1992,1992,299162.643,4833088.016
11/16/1992,1992,313834.196,4836785.332
11/16/1992,1992,319560.150,4847728.064
11/16/1992,1992,319226.638,4844435.675
11/16/1992,1992,301107.041,4837298.643
11/16/1992,1992,326681.018,4846753.934
11/16/1992,1992,301346.128,4837290.705
11/16/1992,1992,327688.591,4847989.513
11/16/1992,1992,322562.261,4845747.392
11/16/1992,1992,311785.848,4847615.323
11/17/1992,1992,310835.627,4841222.267
11/17/1992,1992,299082.906,4833593.014
11/18/1992,1992,318531.977,4849307.037
